pose1test (21).jpg,1027.0,1793.0,0.65081894,936.0,1722.0,0.7232822,929.0,1873.0,0.6160704,934.0,1606.0,0.556291,969.0,1954.0,0.7126082,1305.0,1402.0,0.7534554,1328.0,2146.0,0.6029413,1889.0,1356.0,0.67327315,1883.0,2173.0,0.7350036,2298.0,1356.0,0.249625,2361.0,2071.0,0.6934783,2149.0,1594.0,0.6897609,2264.0,1946.0,0.71981835,2544.0,1229.0,0.75072825,2785.0,1753.0,0.5059724,3088.0,1288.0,0.2810944,3142.0,1299.0,0.4291362
pose1test (22).jpg,673.0,1506.0,0.72921413,583.0,1430.0,0.6757025,575.0,1601.0,0.64634395,647.0,1323.0,0.67701435,647.0,1705.0,0.5528673,1089.0,1076.0,0.76431406,1110.0,1912.0,0.6773133,1806.0,1032.0,0.8309362,1787.0,1961.0,0.6959269,1999.0,1072.0,0.2168726,2276.0,1949.0,0.74744695,2038.0,1290.0,0.6380844,2171.0,1704.0,0.7473544,2464.0,1044.0,0.45080414,2461.0,1135.0,0.1756872,3317.0,1104.0,0.36610436,3322.0,1144.0,0.6130348
pose1test (23).jpg,515.0,1511.0,0.4364892,454.0,1482.0,0.31999496,438.0,1503.0,0.320054,490.0,1445.0,0.39726302,473.0,1470.0,0.25474244,816.0,1640.0,0.6973529,794.0,1623.0,0.32838815,1489.0,1580.0,0.23401496,1537.0,1042.0,0.1320569,2078.0,1907.0,0.42523184,1766.0,885.0,0.42826402,1986.0,1616.0,0.49196818,2033.0,1251.0,0.51685065,2683.0,1353.0,0.40556595,2714.0,1286.0,0.6360513,3287.0,1045.0,0.41850838,3280.0,1046.0,0.51936686
pose1test (24).jpg,943.0,1687.0,0.5332761,860.0,1613.0,0.68789166,858.0,1752.0,0.5848817,874.0,1468.0,0.53812397,889.0,1826.0,0.6054048,1174.0,1264.0,0.79991555,1193.0,1984.0,0.54287827,1718.0,1173.0,0.67304265,1720.0,2044.0,0.25417858,2092.0,1161.0,0.15761283,2278.0,2026.0,0.27753267,2058.0,1397.0,0.6070288,2148.0,1902.0,0.59944844,2739.0,1231.0,0.30561587,2877.0,1649.0,0.8571148,3289.0,1131.0,0.50102943,3308.0,1150.0,0.28147027
pose1test (25).jpg,1011.0,1551.0,0.60647905,938.0,1480.0,0.7217275,918.0,1606.0,0.6924448,924.0,1379.0,0.57032555,905.0,1671.0,0.71275866,1203.0,1184.0,0.77113396,1194.0,1852.0,0.68626267,1798.0,1133.0,0.37425202,1738.0,2014.0,0.29634726,2149.0,1048.0,0.58083767,2157.0,2096.0,0.640903,2192.0,1464.0,0.42921212,2225.0,1807.0,0.56259215,2134.0,1337.0,0.33888933,2846.0,1789.0,0.4584168,3212.0,1467.0,0.5029857,3244.0,1506.0,0.25561845
pose1test (27).jpg,1222.0,1305.0,0.45709863,1175.0,1234.0,0.46198174,1162.0,1288.0,0.48753962,1174.0,1070.0,0.41255358,1142.0,1257.0,0.42651623,1453.0,843.0,0.659297,1454.0,1369.0,0.47584078,1981.0,799.0,0.345823,1949.0,1440.0,0.24222998,2467.0,960.0,0.2912189,2163.0,1489.0,0.16458206,2400.0,1117.0,0.25920027,2339.0,1413.0,0.27847004,2049.0,732.0,0.3562727,2295.0,1558.0,0.11218374,2525.0,975.0,0.38961443,2289.0,1464.0,0.12728988
pose1test (28).jpg,1214.0,1135.0,0.49015716,1176.0,1044.0,0.5995559,1144.0,1146.0,0.48476398,1171.0,853.0,0.5325732,1122.0,1074.0,0.55531895,1435.0,648.0,0.820008,1416.0,1201.0,0.5263938,2018.0,617.0,0.40669274,2017.0,1297.0,0.40117878,2486.0,723.0,0.2698112,2358.0,1284.0,0.18749487,2422.0,880.0,0.28317472,2490.0,1255.0,0.32199818,1958.0,602.0,0.18243922,2815.0,1109.0,0.15015784,2558.0,716.0,0.24696931,2542.0,1110.0,0.15886922
pose1test (29).jpg,498.0,135.0,0.7660684,506.0,128.0,0.7611699,500.0,129.0,0.69782776,532.0,131.0,0.8235826,516.0,132.0,0.5077096,552.0,169.0,0.6916746,520.0,176.0,0.7902346,586.0,240.0,0.83811194,516.0,239.0,0.553262,544.0,292.0,0.89447975,484.0,265.0,0.5452657,558.0,299.0,0.82921076,520.0,293.0,0.7806593,576.0,407.0,0.90325767,437.0,292.0,0.8096406,673.0,378.0,0.8837884,451.0,391.0,0.71954095
pose1test (3).jpg,194.0,79.0,0.77418745,189.0,70.0,0.8521269,191.0,70.0,0.84012073,167.0,75.0,0.83456576,171.0,76.0,0.82218856,140.0,115.0,0.52936554,166.0,128.0,0.8541936,147.0,198.0,0.3640203,166.0,212.0,0.79589075,155.0,260.0,0.20561998,177.0,279.0,0.8154726,143.0,246.0,0.8259406,156.0,246.0,0.75328207,162.0,365.0,0.74434954,252.0,235.0,0.8109611,53.0,356.0,0.57186544,241.0,341.0,0.83121294
pose1test (30).jpg,514.0,151.0,0.8245831,515.0,141.0,0.8358516,498.0,141.0,0.7409121,502.0,147.0,0.28764907,466.0,150.0,0.8357086,509.0,237.0,0.67644763,424.0,218.0,0.84093636,510.0,330.0,0.6727154,390.0,325.0,0.5399236,524.0,412.0,0.3230833,413.0,424.0,0.86528015,475.0,386.0,0.7436898,416.0,388.0,0.8229034,573.0,425.0,0.73804784,367.0,559.0,0.92864114,515.0,559.0,0.70887595,252.0,533.0,0.7875975
pose1test (31).jpg,258.0,71.0,0.7442001,259.0,61.0,0.7325959,259.0,60.0,0.7517112,239.0,47.0,0.88214743,236.0,46.0,0.87972957,216.0,82.0,0.8416314,202.0,80.0,0.64582723,212.0,157.0,0.7161939,198.0,165.0,0.6851218,216.0,223.0,0.4775923,197.0,230.0,0.5303092,223.0,205.0,0.88009274,205.0,207.0,0.8635041,310.0,217.0,0.7670391,195.0,310.0,0.8096766,289.0,314.0,0.8755529,99.0,306.0,0.80258954
pose1test (32).jpg,732.0,1639.0,0.6990808,636.0,1587.0,0.7153513,646.0,1751.0,0.5940564,651.0,1519.0,0.5511519,707.0,1900.0,0.5165509,1003.0,1282.0,0.7336333,1111.0,2049.0,0.8027917,1609.0,1211.0,0.766127,1737.0,2216.0,0.85444856,2068.0,1263.0,0.5454904,2220.0,2095.0,0.65762126,1953.0,1490.0,0.63927615,1968.0,1876.0,0.6388111,2504.0,1475.0,0.638679,2551.0,1617.0,0.7075747,3018.0,1653.0,0.34975314,3022.0,1675.0,0.6946613
pose1test (33).JPG,2033.0,937.0,0.78621423,2007.0,837.0,0.657988,2009.0,841.0,0.8126625,1806.0,798.0,0.6672517,1809.0,808.0,0.77236015,1594.0,1108.0,0.5189219,1653.0,1131.0,0.7443011,1535.0,1885.0,0.5951575,1591.0,1901.0,0.8304458,1627.0,2585.0,0.35788846,1684.0,2581.0,0.611041,1298.0,2240.0,0.81320584,1441.0,2256.0,0.7594022,1222.0,3093.0,0.73738164,2350.0,2437.0,0.90128124,377.0,3115.0,0.8304963,2023.0,3299.0,0.93490565
pose1test (34).jpg,1539.0,861.0,0.7198196,1620.0,783.0,0.7454469,1475.0,780.0,0.7853206,1752.0,804.0,0.7990769,1394.0,806.0,0.7343212,1963.0,1252.0,0.8901434,1194.0,1240.0,0.8190034,2074.0,1830.0,0.8177271,1058.0,1790.0,0.88939387,2025.0,2352.0,0.8708311,1050.0,2294.0,0.8561697,1777.0,2155.0,0.8284211,1352.0,2182.0,0.8392674,1785.0,2578.0,0.6769913,1478.0,2921.0,0.8183601,1729.0,3287.0,0.86669767,1598.0,2746.0,0.34791046
pose1test (35).jpg,711.0,1455.0,0.4352639,617.0,1337.0,0.5498831,600.0,1480.0,0.6357783,640.0,1035.0,0.5974353,605.0,1419.0,0.63190556,1113.0,775.0,0.5635991,1062.0,1607.0,0.47827584,1963.0,701.0,0.79068404,1750.0,1750.0,0.41838348,2583.0,897.0,0.6863781,2150.0,1783.0,0.14796752,2286.0,1062.0,0.64652646,2258.0,1488.0,0.44595447,2674.0,1893.0,0.69873834,2676.0,1881.0,0.42632955,3474.0,1591.0,0.5509961,3478.0,1592.0,0.5990498
pose1test (36).jpg,737.0,1302.0,0.5685261,661.0,1209.0,0.7285094,645.0,1261.0,0.631148,682.0,907.0,0.6713481,688.0,1019.0,0.57309294,1175.0,716.0,0.6214794,1061.0,1304.0,0.36279735,2024.0,747.0,0.65464586,2003.0,1165.0,0.2363286,2593.0,1000.0,0.52095234,2613.0,1035.0,0.32829323,2394.0,1085.0,0.6017378,2321.0,1317.0,0.54644597,2454.0,1962.0,0.60819024,2462.0,1980.0,0.35042697,3367.0,1662.0,0.6031188,3357.0,1655.0,0.30633417
pose1test (37).jpg,824.0,1227.0,0.70290273,718.0,1185.0,0.68269074,718.0,1177.0,0.6923142,732.0,959.0,0.8777467,717.0,952.0,0.78778493,1207.0,882.0,0.7127174,1152.0,796.0,0.7131491,1969.0,1035.0,0.68898594,1943.0,973.0,0.2820476,2612.0,1432.0,0.38504347,2605.0,1408.0,0.5247165,2427.0,1086.0,0.68987453,2355.0,1096.0,0.6091789,2283.0,2091.0,0.6570947,3088.0,1097.0,0.42967203,3121.0,1770.0,0.75281626,3218.0,234.0,0.4418479
pose1test (39).jpg,759.0,930.0,0.5578072,642.0,952.0,0.7442825,640.0,945.0,0.75893223,621.0,1181.0,0.66607356,623.0,1173.0,0.70931363,1040.0,1350.0,0.39854553,1151.0,1249.0,0.329046,1813.0,1147.0,0.13087699,2237.0,1107.0,0.4011023,2340.0,959.0,0.10670697,2845.0,843.0,0.723868,2496.0,1225.0,0.27193663,2620.0,1273.0,0.38600075,3223.0,1254.0,0.63004476,2084.0,604.0,0.5461165,3328.0,2263.0,0.45929036,2868.0,840.0,0.43789
pose1test (4).jpg,142.0,76.0,0.7086196,148.0,67.0,0.7962591,148.0,66.0,0.7552115,172.0,74.0,0.86655366,172.0,73.0,0.8288974,189.0,120.0,0.773003,184.0,117.0,0.8543797,189.0,211.0,0.90701485,185.0,207.0,0.7471582,176.0,285.0,0.77229965,172.0,275.0,0.55977845,192.0,243.0,0.8748412,182.0,240.0,0.8803913,181.0,371.0,0.9095894,73.0,247.0,0.8847814,297.0,351.0,0.8543588,87.0,357.0,0.80889213
pose1test (40).jpg,1163.0,1700.0,0.65467274,1076.0,1767.0,0.69132084,1076.0,1797.0,0.6649654,1109.0,2059.0,0.68992126,1131.0,2122.0,0.78860855,1464.0,1857.0,0.67497027,1692.0,2196.0,0.42251733,2092.0,1620.0,0.32088643,2691.0,2013.0,0.9224049,2666.0,1453.0,0.13491474,3193.0,1586.0,0.31215385,2543.0,1486.0,0.7547549,2833.0,1696.0,0.47739103,2333.0,797.0,0.7180828,3454.0,1481.0,0.6866256,2852.0,1282.0,0.14741364,3464.0,2345.0,0.5285321
pose1test (41).jpg,1199.0,1759.0,0.6213144,1100.0,1788.0,0.7934905,1137.0,1852.0,0.62650967,1128.0,2058.0,0.57191455,1186.0,2188.0,0.6743382,1372.0,1865.0,0.7138798,1790.0,2291.0,0.61852926,1951.0,1626.0,0.60210514,2715.0,2194.0,0.7374452,2452.0,1552.0,0.22726654,3257.0,1722.0,0.31339583,2490.0,1434.0,0.75699854,2891.0,1653.0,0.6134951,2456.0,699.0,0.9084883,3507.0,1527.0,0.70342267,2880.0,1354.0,0.13743198,3331.0,1676.0,0.22100085
pose1test (42).jpg,1638.0,762.0,0.6533537,1720.0,675.0,0.6677033,1574.0,667.0,0.69316983,1828.0,704.0,0.84173584,1476.0,676.0,0.67791176,2032.0,1094.0,0.8996293,1273.0,1090.0,0.8505453,2131.0,1638.0,0.76597935,1184.0,1590.0,0.8906534,2099.0,2110.0,0.74943405,1285.0,2035.0,0.72386026,1846.0,1938.0,0.7720677,1446.0,1960.0,0.8274877,1817.0,2469.0,0.629797,1527.0,2630.0,0.71144044,1798.0,2946.0,0.87177837,1560.0,2390.0,0.37219316
pose1test (43).jpg,837.0,1460.0,0.6157829,741.0,1400.0,0.6571181,731.0,1570.0,0.58562696,744.0,1398.0,0.6002641,777.0,1763.0,0.7572268,1156.0,1190.0,0.8482647,1192.0,1963.0,0.77186644,1697.0,1133.0,0.7512088,1846.0,2105.0,0.80110216,2181.0,1216.0,0.6849914,2346.0,1998.0,0.8278046,2053.0,1433.0,0.73228866,2073.0,1832.0,0.74764407,2665.0,1402.0,0.70266664,2660.0,1450.0,0.35320842,3167.0,1560.0,0.60376656,2378.0,1974.0,0.23354426
pose1test (44).jpg,1860.0,977.0,0.54278755,1824.0,880.0,0.5905237,1848.0,900.0,0.83022785,1614.0,863.0,0.31029966,1690.0,901.0,0.647747,1368.0,1177.0,0.6636088,1634.0,1370.0,0.51138926,1521.0,1891.0,0.44763678,1598.0,2183.0,0.6058792,1678.0,2296.0,0.15108527,1683.0,2745.0,0.55570114,1482.0,2212.0,0.80466473,1486.0,2309.0,0.7095472,2166.0,2110.0,0.8588139,1568.0,3115.0,0.8506197,1900.0,2720.0,0.7204269,754.0,3113.0,0.82692444
pose1test (45).jpg,823.0,1702.0,0.5777694,736.0,1621.0,0.6689842,730.0,1657.0,0.67833495,769.0,1344.0,0.7626263,775.0,1456.0,0.5702906,1294.0,1142.0,0.43604258,1187.0,1729.0,0.33460906,2017.0,1138.0,0.6320287,1920.0,1591.0,0.14506805,2552.0,1341.0,0.3788018,1905.0,2177.0,0.27611256,2283.0,1520.0,0.74564946,2139.0,1713.0,0.51972973,2270.0,2415.0,0.75634253,2265.0,2393.0,0.48992595,2615.0,1397.0,0.22078156,2601.0,1388.0,0.20846339
pose1test (46).jpg,1099.0,1504.0,0.568015,1014.0,1434.0,0.6222645,993.0,1598.0,0.6721685,1037.0,1333.0,0.63856465,1018.0,1728.0,0.7382114,1379.0,1130.0,0.7567325,1371.0,1907.0,0.7683448,1972.0,1120.0,0.80582976,2003.0,2120.0,0.78557855,2364.0,1208.0,0.6119336,2467.0,2082.0,0.6978872,2288.0,1414.0,0.52319115,2254.0,1780.0,0.6815754,2908.0,1535.0,0.48273492,2816.0,1733.0,0.77677834,3284.0,1747.0,0.30536357,3334.0,1815.0,0.722412
pose1test (47).jpg,1575.0,1155.0,0.6134795,1646.0,1050.0,0.5973741,1471.0,1050.0,0.75198257,1687.0,1065.0,0.20188896,1281.0,1050.0,0.61539805,1807.0,1432.0,0.6024505,1079.0,1566.0,0.74313724,1960.0,2008.0,0.76531947,1028.0,2196.0,0.86267096,2061.0,2438.0,0.508807,1153.0,2737.0,0.5912563,1848.0,2419.0,0.6399969,1452.0,2571.0,0.72029984,2416.0,2847.0,0.6768906,1540.0,3193.0,0.45983326,2304.0,3415.0,0.6913488,1487.0,3086.0,0.25952816
pose1test (48).jpg,1178.0,1568.0,0.6519222,1109.0,1486.0,0.8057116,1092.0,1633.0,0.64321697,1162.0,1404.0,0.5398116,1141.0,1743.0,0.6913967,1489.0,1191.0,0.702952,1469.0,1949.0,0.76332605,2028.0,1166.0,0.74796724,2046.0,2056.0,0.6613219,2480.0,1174.0,0.70898175,2666.0,2050.0,0.36239678,2407.0,1466.0,0.69560874,2397.0,1896.0,0.5311502,2932.0,1545.0,0.3061879,2852.0,1962.0,0.51749253,3261.0,1913.0,0.19335023,3360.0,1942.0,0.5305387
pose1test (49).jpg,1046.0,1546.0,0.5248313,960.0,1553.0,0.65572083,958.0,1631.0,0.607559,974.0,1685.0,0.45930374,1012.0,1887.0,0.6787136,1249.0,1537.0,0.35337237,1405.0,2160.0,0.67332435,1839.0,1400.0,0.5462085,2185.0,2154.0,0.8160226,2316.0,1286.0,0.56239843,2678.0,1972.0,0.7243507,2351.0,1537.0,0.5348594,2532.0,1915.0,0.78747433,2800.0,1137.0,0.7974287,2825.0,1179.0,0.67770207,3467.0,1493.0,0.21708563,3493.0,1512.0,0.70513177
pose1test (5).jpg,138.0,118.0,0.81627184,146.0,110.0,0.84823453,145.0,110.0,0.7512728,174.0,120.0,0.9286339,171.0,118.0,0.8964984,186.0,173.0,0.94894856,177.0,170.0,0.9237925,188.0,258.0,0.89325476,186.0,256.0,0.85086226,177.0,327.0,0.57832223,175.0,322.0,0.5292493,178.0,301.0,0.81630397,173.0,301.0,0.7332536,67.0,339.0,0.8988055,190.0,420.0,0.82351255,90.0,447.0,0.8926891,297.0,423.0,0.8111885
pose1test (50).jpg,1122.0,1588.0,0.56452066,1042.0,1627.0,0.69699216,1047.0,1644.0,0.7300431,1084.0,1824.0,0.7381587,1079.0,1853.0,0.6455028,1473.0,1841.0,0.701429,1464.0,1917.0,0.57932955,2057.0,1667.0,0.25174642,2218.0,1707.0,0.50621736,2646.0,1541.0,0.2696813,2703.0,1533.0,0.45807526,2348.0,1816.0,0.69701886,2358.0,1931.0,0.72086823,2290.0,973.0,0.69041336,2878.0,1802.0,0.30395505,2959.0,1153.0,0.5206986,3083.0,2563.0,0.76823056
pose1test (51).jpg,770.0,1620.0,0.47097299,660.0,1625.0,0.64430094,661.0,1690.0,0.5016256,588.0,1842.0,0.41242635,631.0,2021.0,0.62530446,920.0,1823.0,0.60976934,1160.0,2346.0,0.70320404,1541.0,1696.0,0.30175936,2294.0,2253.0,0.78662455,2026.0,1653.0,0.20611586,2815.0,1935.0,0.28771663,2125.0,1666.0,0.70877385,2335.0,2001.0,0.7301964,2273.0,792.0,0.7927436,3085.0,1887.0,0.5274019,2744.0,1811.0,0.13352235,2714.0,2724.0,0.68250114
pose1test (53).jpg,605.0,1731.0,0.5880814,568.0,1671.0,0.5731683,527.0,1667.0,0.69017935,714.0,1483.0,0.47599652,621.0,1441.0,0.53015465,1325.0,1469.0,0.78265,1015.0,1143.0,0.720647,2100.0,1604.0,0.83255756,1799.0,1202.0,0.22148483,2655.0,1948.0,0.5641328,2553.0,1760.0,0.4521644,2321.0,1375.0,0.632887,2178.0,1263.0,0.729077,2123.0,2411.0,0.7145995,2738.0,1363.0,0.8482582,2819.0,2066.0,0.7610267,2998.0,621.0,0.8083978
pose1test (55).jpg,1111.0,1165.0,0.744505,1181.0,1111.0,0.5153369,1066.0,1103.0,0.5094758,1324.0,1157.0,0.51304376,1049.0,1127.0,0.48532856,1483.0,1562.0,0.6669765,895.0,1469.0,0.763255,1574.0,2061.0,0.87952644,759.0,1872.0,0.71931773,1454.0,2519.0,0.8081194,677.0,2201.0,0.58031166,1207.0,2385.0,0.71317554,850.0,2268.0,0.6767706,1133.0,2937.0,0.64119136,492.0,2557.0,0.5660707,1148.0,2872.0,0.35126945,669.0,3121.0,0.7123041
pose1test (56).jpg,1703.0,1153.0,0.6709459,1753.0,1055.0,0.22504894,1604.0,1066.0,0.47057903,1777.0,1036.0,0.41977036,1413.0,1051.0,0.673267,1922.0,1417.0,0.80600786,1183.0,1548.0,0.71514046,2091.0,1911.0,0.6700274,1086.0,2104.0,0.6889938,2185.0,2391.0,0.5149926,1271.0,2583.0,0.6710744,1923.0,2365.0,0.76993585,1484.0,2491.0,0.7533814,2337.0,2796.0,0.91228235,1586.0,3164.0,0.69236314,2138.0,3307.0,0.65617645,1596.0,3101.0,0.18022221
pose1test (57).jpg,1760.0,896.0,0.642465,1728.0,772.0,0.45412436,1651.0,806.0,0.6680324,1438.0,858.0,0.11597353,1320.0,919.0,0.58977425,1537.0,1290.0,0.6928243,1034.0,1689.0,0.5925796,1622.0,1927.0,0.19243772,1093.0,2634.0,0.5948707,1659.0,1910.0,0.11631754,1427.0,3136.0,0.56024456,1719.0,2335.0,0.55318165,1411.0,2680.0,0.39831653,2543.0,2411.0,0.7873855,1466.0,3330.0,0.5610528,2237.0,2977.0,0.6077142,594.0,2965.0,0.5743937
pose1test (58).jpg,334.0,80.0,0.8199822,327.0,67.0,0.6511475,329.0,68.0,0.69845426,298.0,71.0,0.83611023,300.0,73.0,0.8656668,288.0,126.0,0.7592459,264.0,123.0,0.8730313,276.0,223.0,0.42003986,265.0,227.0,0.8621035,308.0,298.0,0.23150377,276.0,324.0,0.4159627,285.0,291.0,0.7778397,286.0,292.0,0.7873609,279.0,425.0,0.7089896,431.0,287.0,0.8041841,143.0,431.0,0.26971546,419.0,426.0,0.8909172
pose1test (59).jpg,244.0,101.0,0.61341745,238.0,89.0,0.7934242,238.0,90.0,0.8518995,207.0,88.0,0.64926827,209.0,91.0,0.79071,213.0,140.0,0.6985038,168.0,145.0,0.8567054,197.0,225.0,0.23347709,145.0,258.0,0.5105535,219.0,263.0,0.49174723,148.0,326.0,0.20288481,197.0,305.0,0.68962395,180.0,313.0,0.7737901,188.0,407.0,0.39566752,324.0,327.0,0.76262665,75.0,396.0,0.18282852,314.0,447.0,0.850546
